model-1617599740,1617599748.665,0.64,0.2273,0.68,0.2102
model-1617599740,1617599748.689,0.69,0.2119,0.68,0.2138
model-1617599740,1617599748.707,0.68,0.2049,0.73,0.1835
model-1617599740,1617599748.726,0.63,0.2301,0.74,0.1988
model-1617599740,1617599748.745,0.63,0.2328,0.68,0.2095
model-1617599740,1617599748.763,0.64,0.2103,0.65,0.2237
model-1617599740,1617599748.782,0.67,0.2035,0.62,0.2445
model-1617599740,1617599748.804,0.67,0.2235,0.62,0.2189
model-1617599740,1617599748.824,0.7,0.2027,0.65,0.2225
model-1617599740,1617599748.838,0.64,0.2095,0.71,0.2005
model-1617599740,1617599748.864,0.57,0.2569,0.58,0.2374
model-1617599740,1617599748.884,0.62,0.2218,0.62,0.2175
model-1617599740,1617599748.903,0.76,0.1813,0.67,0.2096
model-1617599740,1617599748.921,0.7,0.2221,0.67,0.2071
model-1617599740,1617599748.94,0.77,0.1899,0.63,0.2254
model-1617599740,1617599748.958,0.7,0.2026,0.69,0.2084
model-1617599740,1617599748.979,0.63,0.2303,0.72,0.1935
model-1617599740,1617599748.996,0.68,0.2012,0.61,0.2341
model-1617599740,1617599749.014,0.66,0.22,0.63,0.2229
model-1617599740,1617599749.031,0.66,0.2156,0.7,0.2003
model-1617599740,1617599749.049,0.7,0.2205,0.62,0.2013
model-1617599740,1617599749.067,0.69,0.2099,0.68,0.2333
model-1617599740,1617599749.088,0.69,0.2181,0.63,0.229
model-1617599740,1617599749.105,0.69,0.2119,0.72,0.1909
model-1617599740,1617599749.123,0.65,0.2064,0.7,0.1882
model-1617599740,1617599749.14,0.69,0.2045,0.66,0.2079
model-1617599740,1617599749.158,0.65,0.2048,0.77,0.1736
model-1617599740,1617599749.175,0.73,0.1786,0.64,0.2171
model-1617599740,1617599749.195,0.68,0.2159,0.63,0.2232
model-1617599740,1617599749.213,0.61,0.2244,0.71,0.1911
model-1617599740,1617599749.231,0.71,0.198,0.67,0.2251
model-1617599740,1617599749.249,0.64,0.2189,0.66,0.2141
model-1617599740,1617599749.266,0.68,0.2168,0.66,0.1992
model-1617599740,1617599749.284,0.66,0.2049,0.74,0.1934
model-1617599740,1617599749.304,0.64,0.229,0.77,0.1802
model-1617599740,1617599749.323,0.66,0.2081,0.64,0.2479
model-1617599740,1617599749.344,0.56,0.2363,0.63,0.2193
model-1617599740,1617599749.362,0.69,0.1924,0.66,0.2056
model-1617599740,1617599749.38,0.65,0.2297,0.74,0.1913
model-1617599740,1617599749.397,0.62,0.2134,0.72,0.1842
model-1617599740,1617599749.417,0.68,0.2125,0.62,0.2464
model-1617599740,1617599749.434,0.68,0.2265,0.73,0.1903
model-1617599740,1617599749.452,0.65,0.228,0.75,0.1877
model-1617599740,1617599749.469,0.69,0.1906,0.71,0.2056
model-1617599740,1617599749.486,0.72,0.1834,0.75,0.1823
model-1617599740,1617599749.507,0.59,0.2235,0.64,0.2073
model-1617599740,1617599749.531,0.65,0.2338,0.65,0.2277
model-1617599740,1617599749.549,0.68,0.2041,0.65,0.2254
model-1617599740,1617599749.567,0.72,0.1827,0.65,0.2301
model-1617599740,1617599749.584,0.74,0.1882,0.59,0.228
model-1617599740,1617599749.602,0.73,0.1939,0.6,0.2267
model-1617599740,1617599749.619,0.73,0.1961,0.65,0.2074
model-1617599740,1617599749.64,0.68,0.2196,0.69,0.197
model-1617599740,1617599749.657,0.77,0.1839,0.77,0.1997
model-1617599740,1617599749.675,0.64,0.2259,0.72,0.1942
model-1617599740,1617599749.692,0.65,0.2339,0.68,0.2168
model-1617599740,1617599749.71,0.65,0.2291,0.71,0.2032
model-1617599740,1617599749.727,0.63,0.2259,0.72,0.1893
model-1617599740,1617599749.747,0.6,0.2236,0.7,0.1985
model-1617599740,1617599749.765,0.72,0.1938,0.72,0.1817
model-1617599740,1617599749.782,0.7,0.2076,0.69,0.2097
model-1617599740,1617599749.8,0.72,0.191,0.7,0.2009
model-1617599740,1617599749.818,0.74,0.1709,0.8,0.16
model-1617599740,1617599749.835,0.69,0.2136,0.76,0.1723
model-1617599740,1617599749.856,0.68,0.204,0.76,0.1708
model-1617599740,1617599749.874,0.72,0.1754,0.63,0.2259
model-1617599740,1617599749.891,0.7,0.2049,0.67,0.206
model-1617599740,1617599749.909,0.61,0.2307,0.71,0.1961
model-1617599740,1617599749.927,0.69,0.2092,0.68,0.2127
model-1617599740,1617599749.945,0.66,0.2147,0.59,0.2369
model-1617599740,1617599749.965,0.62,0.2341,0.71,0.1696
model-1617599740,1617599749.984,0.72,0.1767,0.68,0.208
model-1617599740,1617599750.002,0.63,0.2239,0.63,0.2174
model-1617599740,1617599750.019,0.63,0.2164,0.71,0.1923
model-1617599740,1617599750.037,0.67,0.215,0.72,0.1929
model-1617599740,1617599750.055,0.65,0.2211,0.69,0.186
model-1617599740,1617599750.075,0.66,0.2117,0.69,0.2064
model-1617599740,1617599750.093,0.75,0.1773,0.63,0.2183
model-1617599740,1617599750.111,0.73,0.1956,0.65,0.2166
model-1617599740,1617599750.128,0.71,0.2097,0.64,0.2159
model-1617599740,1617599750.146,0.68,0.2057,0.67,0.2076
model-1617599740,1617599750.164,0.68,0.2212,0.7,0.2021
model-1617599740,1617599750.184,0.69,0.205,0.78,0.1695
model-1617599740,1617599750.202,0.71,0.1861,0.61,0.2236
model-1617599740,1617599750.219,0.61,0.2284,0.7,0.1814
model-1617599740,1617599750.236,0.62,0.2412,0.7,0.1965
model-1617599740,1617599750.253,0.67,0.2124,0.67,0.2173
model-1617599740,1617599750.271,0.67,0.1995,0.67,0.2238
model-1617599740,1617599750.291,0.74,0.176,0.67,0.2014
model-1617599740,1617599750.309,0.71,0.2053,0.69,0.2008
model-1617599740,1617599750.327,0.7,0.2108,0.67,0.213
model-1617599740,1617599750.344,0.67,0.2182,0.7,0.1998
model-1617599740,1617599750.362,0.68,0.2166,0.72,0.1948
model-1617599740,1617599750.38,0.72,0.211,0.71,0.2227
model-1617599740,1617599750.4,0.71,0.2081,0.54,0.242
model-1617599740,1617599750.417,0.69,0.1985,0.64,0.2171
model-1617599740,1617599750.435,0.62,0.2232,0.71,0.1988
model-1617599740,1617599750.452,0.67,0.2119,0.64,0.2226
model-1617599740,1617599750.469,0.71,0.2141,0.7,0.1823
model-1617599740,1617599750.487,0.6,0.2326,0.73,0.1819
model-1617599740,1617599750.507,0.68,0.188,0.69,0.2132
model-1617599740,1617599750.527,0.7,0.1835,0.62,0.218
model-1617599740,1617599750.545,0.67,0.2182,0.72,0.1953
model-1617599740,1617599750.562,0.63,0.2198,0.59,0.2432
model-1617599740,1617599750.58,0.71,0.1924,0.67,0.199
model-1617599740,1617599750.597,0.66,0.2137,0.73,0.1868
model-1617599740,1617599750.617,0.66,0.2117,0.63,0.2143
model-1617599740,1617599750.635,0.63,0.231,0.66,0.2178
model-1617599740,1617599750.652,0.71,0.1956,0.71,0.2133
model-1617599740,1617599750.669,0.77,0.1831,0.71,0.1905
model-1617599740,1617599750.687,0.6,0.2214,0.65,0.2352
model-1617599740,1617599750.704,0.63,0.2441,0.65,0.2088
model-1617599740,1617599750.725,0.67,0.1946,0.69,0.1958
model-1617599740,1617599750.742,0.72,0.1905,0.64,0.2163
model-1617599740,1617599750.759,0.67,0.2067,0.63,0.2218
model-1617599740,1617599750.779,0.63,0.2114,0.67,0.2423
model-1617599740,1617599750.796,0.72,0.1858,0.67,0.2171
model-1617599740,1617599750.815,0.71,0.1943,0.66,0.1994
model-1617599740,1617599750.838,0.68,0.2218,0.65,0.2239
model-1617599740,1617599750.856,0.64,0.2249,0.69,0.2092
model-1617599740,1617599750.875,0.74,0.1963,0.73,0.1851
model-1617599740,1617599750.893,0.7,0.2014,0.6,0.2291
model-1617599740,1617599750.911,0.61,0.2308,0.69,0.1936
model-1617599740,1617599750.929,0.74,0.1834,0.72,0.2012
model-1617599740,1617599750.951,0.74,0.1775,0.74,0.1745
model-1617599740,1617599750.968,0.69,0.2028,0.72,0.186
model-1617599740,1617599750.986,0.66,0.211,0.6,0.24
model-1617599740,1617599751.003,0.66,0.2017,0.57,0.2295
model-1617599740,1617599751.021,0.7,0.1909,0.69,0.2233
model-1617599740,1617599751.038,0.67,0.2171,0.69,0.201
model-1617599740,1617599751.059,0.66,0.2127,0.61,0.2126
model-1617599740,1617599751.076,0.65,0.2141,0.77,0.1684
model-1617599740,1617599751.094,0.55,0.2633,0.69,0.2012
model-1617599740,1617599751.112,0.66,0.2233,0.62,0.2166
model-1617599740,1617599751.13,0.67,0.2049,0.72,0.191
model-1617599740,1617599751.148,0.63,0.2166,0.64,0.2003
model-1617599740,1617599751.168,0.74,0.1994,0.75,0.1941
model-1617599740,1617599751.186,0.65,0.2251,0.77,0.1804
model-1617599740,1617599751.203,0.6,0.228,0.72,0.1911
model-1617599740,1617599751.221,0.68,0.216,0.7,0.2105
model-1617599740,1617599751.238,0.64,0.2152,0.71,0.2086
model-1617599740,1617599751.256,0.72,0.1823,0.69,0.1864
model-1617599740,1617599751.276,0.72,0.1777,0.66,0.2002
model-1617599740,1617599751.294,0.73,0.1821,0.71,0.2009
model-1617599740,1617599751.311,0.65,0.2087,0.74,0.2026
model-1617599740,1617599751.329,0.74,0.1817,0.67,0.1903
model-1617599740,1617599751.348,0.71,0.1782,0.67,0.2174
model-1617599740,1617599751.367,0.67,0.2153,0.7,0.1909
model-1617599740,1617599751.388,0.66,0.2097,0.68,0.1898
model-1617599740,1617599751.405,0.64,0.2147,0.77,0.1639
model-1617599740,1617599751.424,0.7,0.1952,0.78,0.176
model-1617599740,1617599751.443,0.65,0.2272,0.66,0.2131
model-1617599740,1617599751.461,0.71,0.1935,0.69,0.1988
model-1617599740,1617599751.479,0.65,0.2059,0.73,0.1968
model-1617599740,1617599751.5,0.67,0.1972,0.7,0.1996
model-1617599740,1617599751.518,0.67,0.2231,0.7,0.2065
model-1617599740,1617599751.538,0.65,0.2039,0.74,0.1796
model-1617599740,1617599751.556,0.61,0.2229,0.69,0.2012
model-1617599740,1617599751.573,0.7,0.2148,0.72,0.1976
model-1617599740,1617599751.591,0.72,0.1977,0.77,0.1699
model-1617599740,1617599751.612,0.69,0.2173,0.63,0.2342
model-1617599740,1617599751.629,0.72,0.197,0.65,0.2016
model-1617599740,1617599751.647,0.66,0.2166,0.67,0.2181
model-1617599740,1617599751.665,0.7,0.1958,0.77,0.1774
model-1617599740,1617599751.684,0.69,0.2069,0.69,0.1831
model-1617599740,1617599751.702,0.68,0.2015,0.68,0.1889
model-1617599740,1617599751.723,0.62,0.2519,0.73,0.2017
model-1617599740,1617599751.741,0.67,0.2107,0.59,0.2326
model-1617599740,1617599751.759,0.71,0.1936,0.69,0.2199
model-1617599740,1617599751.779,0.67,0.226,0.78,0.1762
model-1617599740,1617599751.797,0.66,0.205,0.72,0.1897
model-1617599740,1617599751.815,0.75,0.1706,0.73,0.1923
model-1617599740,1617599751.835,0.7,0.1927,0.63,0.2202
model-1617599740,1617599751.853,0.67,0.2008,0.7,0.1939
model-1617599740,1617599751.871,0.62,0.2162,0.71,0.1936
model-1617599740,1617599751.889,0.67,0.203,0.63,0.2452
model-1617599740,1617599751.907,0.73,0.195,0.76,0.1694
model-1617599740,1617599751.924,0.63,0.2103,0.73,0.2043
model-1617599740,1617599751.945,0.7,0.2027,0.67,0.2009
model-1617599740,1617599751.963,0.8,0.1616,0.66,0.2119
model-1617599740,1617599751.983,0.72,0.1839,0.77,0.1712
model-1617599740,1617599752.0,0.69,0.1908,0.77,0.169
model-1617599740,1617599752.018,0.72,0.2022,0.76,0.1808
model-1617599740,1617599752.036,0.69,0.1873,0.73,0.1726
model-1617599740,1617599752.057,0.76,0.1703,0.71,0.1954
model-1617599740,1617599752.075,0.62,0.2088,0.7,0.2204
model-1617599740,1617599752.093,0.66,0.2284,0.7,0.1957
model-1617599740,1617599752.11,0.71,0.2228,0.66,0.195
model-1617599740,1617599752.127,0.66,0.2036,0.72,0.1723
model-1617599740,1617599752.145,0.65,0.2261,0.72,0.1853
model-1617599740,1617599752.165,0.63,0.2161,0.71,0.2045
model-1617599740,1617599752.183,0.75,0.1846,0.78,0.1616
model-1617599740,1617599752.2,0.62,0.2253,0.66,0.2032
model-1617599740,1617599752.218,0.71,0.185,0.66,0.2081
model-1617599740,1617599752.237,0.74,0.1729,0.7,0.1981
model-1617599740,1617599752.255,0.67,0.1961,0.72,0.1782
model-1617599740,1617599752.275,0.68,0.2135,0.76,0.1671
model-1617599740,1617599752.292,0.72,0.1758,0.78,0.1751
model-1617599740,1617599752.311,0.77,0.1675,0.78,0.1793
model-1617599740,1617599752.33,0.65,0.2137,0.75,0.1668
model-1617599740,1617599752.348,0.64,0.2197,0.73,0.1729
model-1617599740,1617599752.367,0.7,0.1916,0.72,0.1831
model-1617599740,1617599752.387,0.71,0.184,0.69,0.19
model-1617599740,1617599752.405,0.72,0.2034,0.65,0.2255
model-1617599740,1617599752.422,0.76,0.1729,0.75,0.1771
model-1617599740,1617599752.44,0.71,0.2059,0.75,0.1891
model-1617599740,1617599752.458,0.62,0.2308,0.81,0.1546
model-1617599740,1617599752.478,0.71,0.1939,0.71,0.1945
model-1617599740,1617599752.5,0.73,0.1806,0.82,0.1488
model-1617599740,1617599752.518,0.73,0.1897,0.73,0.1901
model-1617599740,1617599752.539,0.71,0.2014,0.75,0.1765
model-1617599740,1617599752.559,0.72,0.199,0.75,0.1538
model-1617599740,1617599752.577,0.69,0.2,0.77,0.1627
model-1617599740,1617599752.594,0.77,0.1692,0.73,0.185
model-1617599740,1617599752.615,0.7,0.2109,0.72,0.1816
model-1617599740,1617599752.632,0.69,0.1992,0.71,0.185
model-1617599740,1617599752.65,0.63,0.1995,0.81,0.1769
model-1617599740,1617599752.674,0.66,0.1969,0.74,0.1779
model-1617599740,1617599752.692,0.65,0.2141,0.68,0.1947
model-1617599740,1617599752.71,0.72,0.1922,0.65,0.1994
model-1617599740,1617599752.731,0.62,0.2082,0.68,0.2021
model-1617599740,1617599752.749,0.66,0.2061,0.73,0.1866
model-1617599740,1617599752.766,0.78,0.1731,0.71,0.1892
model-1617599740,1617599752.786,0.69,0.2005,0.67,0.2197
model-1617599740,1617599752.804,0.77,0.16,0.72,0.1912
model-1617599740,1617599752.821,0.64,0.224,0.77,0.1686
model-1617599740,1617599752.841,0.71,0.1974,0.75,0.1898
model-1617599740,1617599752.859,0.6,0.2353,0.82,0.1462
model-1617599740,1617599752.88,0.65,0.2223,0.75,0.1743
model-1617599740,1617599752.898,0.68,0.1939,0.72,0.1872
model-1617599740,1617599752.915,0.71,0.18,0.7,0.1868
model-1617599740,1617599752.936,0.69,0.2061,0.68,0.2124
model-1617599740,1617599752.956,0.75,0.1854,0.69,0.19
model-1617599740,1617599752.974,0.69,0.185,0.72,0.2026
model-1617599740,1617599752.987,0.68,0.1995,0.69,0.1894
model-1617599740,1617599753.011,0.76,0.1689,0.68,0.1994
model-1617599740,1617599753.029,0.68,0.1818,0.72,0.19
model-1617599740,1617599753.047,0.71,0.1871,0.68,0.2058
model-1617599740,1617599753.064,0.7,0.2033,0.7,0.1866
model-1617599740,1617599753.087,0.73,0.1922,0.67,0.2164
model-1617599740,1617599753.106,0.73,0.1659,0.74,0.1969
model-1617599740,1617599753.127,0.77,0.1628,0.72,0.17
model-1617599740,1617599753.144,0.66,0.2058,0.74,0.1923
model-1617599740,1617599753.162,0.65,0.2175,0.69,0.2053
model-1617599740,1617599753.179,0.74,0.1902,0.72,0.1757
model-1617599740,1617599753.196,0.67,0.1933,0.76,0.1738
model-1617599740,1617599753.214,0.71,0.1848,0.65,0.1921
model-1617599740,1617599753.234,0.69,0.2057,0.72,0.1914
model-1617599740,1617599753.251,0.72,0.1847,0.76,0.1724
model-1617599740,1617599753.269,0.69,0.1959,0.77,0.1695
model-1617599740,1617599753.286,0.69,0.2066,0.69,0.2007
model-1617599740,1617599753.304,0.71,0.177,0.81,0.1622
model-1617599740,1617599753.321,0.73,0.1916,0.72,0.2052
model-1617599740,1617599753.342,0.61,0.2232,0.73,0.1898
model-1617599740,1617599753.359,0.67,0.2234,0.75,0.1721
model-1617599740,1617599753.377,0.61,0.2456,0.72,0.2143
model-1617599740,1617599753.394,0.7,0.2215,0.69,0.2017
model-1617599740,1617599753.411,0.6,0.2153,0.74,0.1742
model-1617599740,1617599753.431,0.73,0.1913,0.72,0.159
model-1617599740,1617599753.453,0.71,0.1877,0.74,0.1621
model-1617599740,1617599753.471,0.74,0.1808,0.69,0.2187
model-1617599740,1617599753.489,0.71,0.1913,0.71,0.2112
model-1617599740,1617599753.506,0.7,0.1827,0.75,0.186
model-1617599740,1617599753.524,0.66,0.203,0.78,0.1706
model-1617599740,1617599753.542,0.64,0.205,0.76,0.157
model-1617599740,1617599753.566,0.73,0.193,0.66,0.2091
model-1617599740,1617599753.584,0.66,0.2229,0.75,0.1761
model-1617599740,1617599753.601,0.79,0.1479,0.76,0.1822
model-1617599740,1617599753.619,0.77,0.169,0.79,0.1724
model-1617599740,1617599753.637,0.7,0.2008,0.74,0.1826
model-1617599740,1617599753.655,0.74,0.1804,0.69,0.2069
model-1617599740,1617599753.676,0.75,0.1823,0.68,0.2058
model-1617599740,1617599753.694,0.64,0.2194,0.69,0.1956
model-1617599740,1617599753.712,0.81,0.1456,0.64,0.2157
model-1617599740,1617599753.729,0.72,0.1775,0.72,0.1873
model-1617599740,1617599753.747,0.63,0.2209,0.69,0.1882
model-1617599740,1617599753.765,0.69,0.1989,0.78,0.1637
model-1617599740,1617599753.786,0.68,0.202,0.64,0.1871
model-1617599740,1617599753.804,0.7,0.2099,0.74,0.1794
model-1617599740,1617599753.821,0.72,0.1828,0.72,0.1682
model-1617599740,1617599753.839,0.68,0.1889,0.73,0.1888
model-1617599740,1617599753.86,0.73,0.1826,0.77,0.1703
model-1617599740,1617599753.878,0.64,0.2175,0.76,0.1691
model-1617599740,1617599753.901,0.69,0.19,0.78,0.1676
model-1617599740,1617599753.921,0.68,0.1885,0.75,0.157
model-1617599740,1617599753.94,0.76,0.1668,0.71,0.1957
model-1617599740,1617599753.959,0.7,0.1768,0.69,0.1791
model-1617599740,1617599753.977,0.69,0.2179,0.83,0.1332
model-1617599740,1617599753.996,0.72,0.1929,0.81,0.144
model-1617599740,1617599754.018,0.7,0.1928,0.82,0.1468
model-1617599740,1617599754.037,0.73,0.1859,0.69,0.2081
model-1617599740,1617599754.056,0.72,0.1922,0.71,0.175
model-1617599740,1617599754.075,0.76,0.1683,0.8,0.1569
model-1617599740,1617599754.094,0.68,0.2093,0.72,0.1969
model-1617599740,1617599754.112,0.76,0.1587,0.67,0.2135
model-1617599740,1617599754.141,0.65,0.2311,0.77,0.1655
model-1617599740,1617599754.162,0.74,0.1749,0.76,0.1774
model-1617599740,1617599754.181,0.69,0.212,0.68,0.213
model-1617599740,1617599754.2,0.72,0.1882,0.67,0.1999
model-1617599740,1617599754.218,0.6,0.2491,0.7,0.1818
model-1617599740,1617599754.236,0.72,0.1928,0.72,0.1777
model-1617599740,1617599754.258,0.77,0.1502,0.66,0.2031
model-1617599740,1617599754.277,0.71,0.1899,0.75,0.1843
model-1617599740,1617599754.295,0.66,0.2147,0.72,0.1886
model-1617599740,1617599754.313,0.72,0.2013,0.7,0.1964
model-1617599740,1617599754.33,0.69,0.1994,0.69,0.1938
model-1617599740,1617599754.35,0.68,0.197,0.71,0.1876
model-1617599740,1617599754.37,0.7,0.2017,0.81,0.1532
model-1617599740,1617599754.388,0.67,0.2178,0.68,0.2015
model-1617599740,1617599754.405,0.7,0.2228,0.73,0.1785
model-1617599740,1617599754.422,0.73,0.1886,0.75,0.1798
model-1617599740,1617599754.44,0.68,0.2113,0.75,0.1859
model-1617599740,1617599754.458,0.71,0.2078,0.72,0.1946
model-1617599740,1617599754.478,0.65,0.2276,0.75,0.175
model-1617599740,1617599754.496,0.72,0.1959,0.74,0.1841
model-1617599740,1617599754.513,0.66,0.2229,0.7,0.2113
model-1617599740,1617599754.531,0.73,0.1822,0.7,0.1861
model-1617599740,1617599754.549,0.74,0.1888,0.76,0.1693
model-1617599740,1617599754.57,0.72,0.1914,0.7,0.2109
model-1617599740,1617599754.592,0.76,0.1826,0.59,0.2334
model-1617599740,1617599754.61,0.69,0.1994,0.65,0.2077
model-1617599740,1617599754.627,0.65,0.203,0.78,0.1737
model-1617599740,1617599754.645,0.68,0.2038,0.64,0.202
model-1617599740,1617599754.663,0.6,0.2369,0.69,0.1755
model-1617599740,1617599754.681,0.74,0.1881,0.72,0.1691
model-1617599740,1617599754.701,0.7,0.1879,0.67,0.2157
model-1617599740,1617599754.719,0.7,0.1899,0.7,0.1918
model-1617599740,1617599754.736,0.67,0.2101,0.77,0.1748
model-1617599740,1617599754.754,0.71,0.2005,0.69,0.2215
model-1617599740,1617599754.774,0.63,0.2256,0.65,0.1897
model-1617599740,1617599754.792,0.61,0.2302,0.7,0.1839
model-1617599740,1617599754.812,0.72,0.1819,0.68,0.1939
model-1617599740,1617599754.83,0.69,0.2023,0.73,0.1814
model-1617599740,1617599754.847,0.75,0.179,0.69,0.2019
model-1617599740,1617599754.865,0.72,0.1945,0.77,0.1718
model-1617599740,1617599754.883,0.71,0.1783,0.7,0.2203
model-1617599740,1617599754.9,0.67,0.1968,0.72,0.1908
model-1617599740,1617599754.92,0.67,0.2005,0.75,0.187
model-1617599740,1617599754.938,0.67,0.2023,0.68,0.2047
model-1617599740,1617599754.956,0.73,0.1898,0.71,0.1968
model-1617599740,1617599754.973,0.71,0.2156,0.73,0.2245
model-1617599740,1617599754.991,0.7,0.1981,0.72,0.1842
model-1617599740,1617599755.008,0.73,0.1778,0.7,0.1892
model-1617599740,1617599755.029,0.68,0.1843,0.67,0.2263
model-1617599740,1617599755.047,0.63,0.1996,0.7,0.1984
model-1617599740,1617599755.065,0.72,0.1849,0.74,0.1661
model-1617599740,1617599755.083,0.66,0.2228,0.6,0.2264
model-1617599740,1617599755.101,0.74,0.1628,0.75,0.1698
model-1617599740,1617599755.119,0.73,0.1889,0.72,0.1858
model-1617599740,1617599755.14,0.65,0.2096,0.79,0.1637
model-1617599740,1617599755.157,0.66,0.2216,0.73,0.1736
model-1617599740,1617599755.175,0.73,0.1766,0.63,0.2279
model-1617599740,1617599755.193,0.69,0.1799,0.68,0.1984
model-1617599740,1617599755.211,0.69,0.1894,0.68,0.2099
model-1617599740,1617599755.229,0.76,0.1592,0.73,0.1848
model-1617599740,1617599755.249,0.7,0.1867,0.69,0.1839
model-1617599740,1617599755.267,0.67,0.1923,0.8,0.1528
model-1617599740,1617599755.284,0.67,0.2095,0.7,0.1876
model-1617599740,1617599755.302,0.64,0.2277,0.74,0.1854
model-1617599740,1617599755.319,0.71,0.18,0.75,0.1667
model-1617599740,1617599755.337,0.75,0.1677,0.69,0.187
model-1617599740,1617599755.358,0.71,0.1832,0.74,0.1701
model-1617599740,1617599755.376,0.67,0.1988,0.79,0.1582
model-1617599740,1617599755.394,0.81,0.1657,0.76,0.1684
model-1617599740,1617599755.411,0.68,0.1989,0.7,0.1947
model-1617599740,1617599755.428,0.64,0.2124,0.71,0.1915
model-1617599740,1617599755.447,0.76,0.1772,0.71,0.1747
model-1617599740,1617599755.469,0.68,0.1999,0.74,0.1836
model-1617599740,1617599755.487,0.69,0.1867,0.73,0.1907
model-1617599740,1617599755.504,0.74,0.1679,0.74,0.1818
model-1617599740,1617599755.522,0.68,0.1989,0.74,0.1685
model-1617599740,1617599755.541,0.76,0.1764,0.68,0.2033
model-1617599740,1617599755.559,0.8,0.1551,0.7,0.1881
model-1617599740,1617599755.581,0.75,0.1698,0.68,0.1766
model-1617599740,1617599755.604,0.7,0.2043,0.78,0.1586
model-1617599740,1617599755.621,0.75,0.181,0.77,0.1608
model-1617599740,1617599755.639,0.7,0.195,0.69,0.1964
model-1617599740,1617599755.657,0.71,0.1802,0.78,0.1536
model-1617599740,1617599755.674,0.78,0.1615,0.73,0.1811
model-1617599740,1617599755.695,0.7,0.207,0.73,0.1956
model-1617599740,1617599755.713,0.71,0.1793,0.71,0.1824
model-1617599740,1617599755.73,0.7,0.1903,0.76,0.1588
model-1617599740,1617599755.748,0.72,0.196,0.75,0.1891
model-1617599740,1617599755.766,0.72,0.1929,0.78,0.1598
model-1617599740,1617599755.785,0.68,0.1915,0.76,0.1591
model-1617599740,1617599755.805,0.76,0.1507,0.67,0.212
model-1617599740,1617599755.825,0.73,0.1813,0.72,0.2162
model-1617599740,1617599755.842,0.71,0.201,0.71,0.2056
model-1617599740,1617599755.86,0.69,0.203,0.8,0.1513
model-1617599740,1617599755.878,0.72,0.1797,0.7,0.1805
model-1617599740,1617599755.895,0.66,0.2017,0.77,0.1609
model-1617599740,1617599755.916,0.72,0.1904,0.79,0.1557
model-1617599740,1617599755.934,0.64,0.2284,0.73,0.1796
model-1617599740,1617599755.951,0.72,0.184,0.71,0.1935
model-1617599740,1617599755.969,0.75,0.16,0.81,0.1467
model-1617599740,1617599755.986,0.69,0.1852,0.8,0.1551
model-1617599740,1617599756.003,0.71,0.1901,0.79,0.146
model-1617599740,1617599756.024,0.7,0.2152,0.63,0.2079
model-1617599740,1617599756.042,0.69,0.2044,0.74,0.1754
model-1617599740,1617599756.06,0.73,0.1901,0.77,0.1519
model-1617599740,1617599756.077,0.77,0.1585,0.69,0.1944
model-1617599740,1617599756.095,0.77,0.1626,0.79,0.1536
model-1617599740,1617599756.113,0.66,0.1952,0.68,0.2106
model-1617599740,1617599756.133,0.76,0.1704,0.66,0.1981
model-1617599740,1617599756.151,0.74,0.2006,0.76,0.1909
model-1617599740,1617599756.168,0.64,0.2219,0.8,0.1438
model-1617599740,1617599756.186,0.68,0.1996,0.7,0.1979
model-1617599740,1617599756.207,0.78,0.1708,0.76,0.1638
model-1617599740,1617599756.224,0.71,0.2042,0.73,0.1699
model-1617599740,1617599756.246,0.7,0.1963,0.73,0.1782
model-1617599740,1617599756.263,0.75,0.1688,0.66,0.2063
model-1617599740,1617599756.281,0.66,0.1927,0.74,0.1877
model-1617599740,1617599756.298,0.69,0.1949,0.78,0.1647
model-1617599740,1617599756.316,0.62,0.2243,0.76,0.157
model-1617599740,1617599756.334,0.68,0.2214,0.77,0.1642
model-1617599740,1617599756.355,0.66,0.2244,0.74,0.2026
model-1617599740,1617599756.372,0.7,0.2033,0.79,0.1679
model-1617599740,1617599756.39,0.73,0.1851,0.71,0.1895
model-1617599740,1617599756.407,0.73,0.1714,0.7,0.1807
model-1617599740,1617599756.425,0.7,0.2034,0.72,0.197
model-1617599740,1617599756.444,0.79,0.1647,0.83,0.1569
model-1617599740,1617599756.464,0.73,0.1718,0.84,0.145
model-1617599740,1617599756.482,0.65,0.2201,0.79,0.1566
model-1617599740,1617599756.5,0.75,0.1705,0.77,0.1623
model-1617599740,1617599756.517,0.68,0.213,0.78,0.1541
model-1617599740,1617599756.535,0.67,0.2029,0.78,0.1541
model-1617599740,1617599756.556,0.64,0.2108,0.76,0.1682
model-1617599740,1617599756.578,0.74,0.1857,0.74,0.1677
model-1617599740,1617599756.597,0.71,0.1764,0.73,0.1742
model-1617599740,1617599756.618,0.66,0.2114,0.75,0.1653
model-1617599740,1617599756.638,0.77,0.1602,0.75,0.1749
model-1617599740,1617599756.656,0.72,0.1838,0.8,0.143
model-1617599740,1617599756.674,0.75,0.165,0.73,0.1867
model-1617599740,1617599756.696,0.71,0.1711,0.8,0.1394
model-1617599740,1617599756.713,0.74,0.177,0.79,0.1584
model-1617599740,1617599756.731,0.68,0.1844,0.79,0.1604
model-1617599740,1617599756.748,0.73,0.1814,0.78,0.1466
model-1617599740,1617599756.766,0.72,0.1958,0.79,0.146
model-1617599740,1617599756.784,0.7,0.2008,0.77,0.1619
model-1617599740,1617599756.805,0.73,0.172,0.76,0.1733
